Player,MIN,PTS,FGM,FGA,F3GM,F3GA,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK
Patrick McCaw,13.7,2.6,0.9,2.2,0.3,1.0,0.4,0.5,0.2,1.4,1.7,1.0,0.6,0.1,1.3
Patrick Patterson,13.7,3.6,1.3,3.5,0.7,2.2,0.3,0.5,0.7,1.7,2.3,0.5,0.3,0.2,0.7
Patty Mills,23.3,9.9,3.4,8.1,1.9,4.9,1.1,1.3,0.3,1.9,2.2,3.0,1.1,0.1,1.6
Pau Gasol,12.0,3.9,1.4,3.1,0.2,0.4,0.9,1.3,0.7,3.8,4.6,1.7,0.5,0.5,1.0
Paul George,36.9,28.0,9.2,21.0,3.8,9.8,5.9,7.0,1.4,6.8,8.2,4.1,2.7,0.4,2.8
Paul Millsap,27.1,12.6,4.6,9.5,0.8,2.3,2.6,3.6,2.2,5.0,7.2,2.0,1.4,0.8,2.6
Quincy Acy,12.3,1.7,0.4,1.8,0.2,1.5,0.7,1.0,0.3,2.2,2.5,0.8,0.4,0.4,2.4
Quincy Pondexter,5.5,1.8,0.5,1.1,0.1,0.3,0.6,0.8,0.2,0.7,0.9,0.5,0.2,0.0,0.5
Quinn Cook,14.3,6.9,2.8,5.9,1.1,2.7,0.3,0.4,0.3,1.8,2.1,1.6,0.7,0.0,1.2
RJ Hunter,25.7,17.0,6.0,13.0,4.0,10.0,1.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,3.0
Rajon Rondo,29.8,9.2,3.8,9.4,1.1,3.1,0.5,0.8,0.7,4.5,5.3,8.0,2.8,0.2,2.2
Raul Neto,12.8,5.3,2.0,4.4,0.5,1.6,0.8,0.9,0.2,1.5,1.7,2.5,0.9,0.1,1.3
Rawle Alkins,12.0,3.7,1.3,3.9,0.3,1.2,0.8,1.2,1.1,1.5,2.6,1.3,0.8,0.0,0.7
Ray Spalding,10.5,3.9,1.8,3.4,0.0,0.2,0.3,0.9,1.1,2.4,3.4,0.4,0.6,0.6,1.6
Raymond Felton,11.5,4.3,1.7,4.1,0.6,1.8,0.4,0.4,0.1,0.9,1.0,1.6,0.4,0.2,0.9
Reggie Bullock,29.8,11.3,3.9,9.4,2.3,6.2,1.2,1.3,0.3,2.4,2.7,2.0,1.0,0.2,1.7
Reggie Jackson,27.9,15.4,5.4,12.8,2.1,5.7,2.5,2.9,0.5,2.1,2.6,4.2,1.8,0.1,2.5
Richaun Holmes,16.9,8.2,3.2,5.2,0.0,0.0,1.8,2.5,1.6,3.1,4.7,0.9,0.7,1.1,2.8
Ricky Rubio,27.9,12.7,4.3,10.7,1.2,3.7,2.9,3.4,0.5,3.1,3.6,6.1,2.6,0.1,2.6
Robert Covington,34.4,13.3,4.5,10.3,2.4,6.4,1.9,2.5,0.8,4.7,5.5,1.3,1.3,1.3,3.6
Robert Williams III,8.8,2.5,1.1,1.6,0.0,0.0,0.3,0.5,0.8,1.7,2.5,0.2,0.3,1.3,1.1
Robin Lopez,21.7,9.5,4.1,7.2,0.1,0.4,1.2,1.7,1.9,2.0,3.9,1.2,1.3,1.1,1.7
Rodions Kurucs,20.5,8.5,3.2,7.1,0.9,2.9,1.1,1.5,0.9,3.0,3.9,0.8,1.2,0.4,2.3
Rodney Hood,26.3,11.2,4.1,9.3,1.2,3.3,1.9,2.2,0.3,1.8,2.2,1.8,0.8,0.2,2.0
Rodney McGruder,23.5,7.6,2.8,7.0,1.2,3.4,0.8,1.1,0.9,2.7,3.6,1.7,1.0,0.2,1.7
Ron Baker,10.1,0.9,0.3,1.3,0.1,0.9,0.3,0.4,0.1,0.7,0.7,1.0,0.3,0.1,1.2
Rondae Hollis-Jefferson,20.9,8.9,3.4,8.3,0.2,0.8,2.0,3.1,1.4,3.8,5.3,1.6,1.2,0.5,1.8
Royce O'Neale,20.4,5.2,2.0,4.2,0.8,2.1,0.4,0.5,0.3,3.2,3.5,1.5,0.9,0.3,2.1
Rudy Gay,26.7,13.7,5.4,10.8,1.1,2.7,1.7,2.1,0.9,5.9,6.8,2.6,1.7,0.5,2.3
Rudy Gobert,31.8,15.9,5.9,8.8,0.0,0.0,4.1,6.4,3.8,9.0,12.9,2.0,1.6,2.3,2.9
Russell Westbrook,36.0,22.9,8.6,20.2,1.6,5.6,4.1,6.2,1.5,9.6,11.1,10.7,4.5,0.5,3.4
Ryan Anderson,12.9,2.5,0.8,2.8,0.4,1.6,0.5,0.6,0.7,1.4,2.2,0.8,0.6,0.0,1.0
Ryan Arcidiacono,24.2,6.7,2.3,5.2,1.0,2.7,1.1,1.3,0.3,2.4,2.7,3.3,0.8,0.0,2.1
Ryan Broekhoff,10.8,4.0,1.4,3.0,0.9,2.2,0.4,0.5,0.2,1.3,1.5,0.5,0.4,0.1,0.8
Salah Mejri,11.1,3.9,1.5,3.1,0.3,0.9,0.6,0.9,1.0,2.6,3.6,1.0,0.6,0.7,1.5
Sam Dekker,16.8,6.1,2.6,5.4,0.4,1.3,0.6,1.0,1.1,2.0,3.1,1.0,0.5,0.1,1.0
Scott Machado,4.8,2.5,1.0,1.5,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.8,0.0,0.0,0.5
Semi Ojeleye,10.6,3.3,1.2,2.8,0.5,1.6,0.4,0.7,0.4,1.1,1.5,0.4,0.3,0.1,0.8
Serge Ibaka,27.2,15.0,6.3,11.9,0.7,2.3,1.8,2.4,2.1,6.0,8.1,1.3,1.5,1.4,2.9
Seth Curry,18.9,7.9,2.9,6.3,1.5,3.4,0.6,0.7,0.4,1.3,1.6,0.9,0.8,0.2,1.3
Shabazz Napier,17.6,9.4,3.0,7.8,1.4,4.1,2.1,2.5,0.3,1.5,1.8,2.6,1.2,0.3,1.2
Shai Gilgeous-Alexander,26.5,10.8,4.2,8.7,0.6,1.7,1.9,2.4,0.7,2.1,2.8,3.3,1.7,0.5,2.1
Shake Milton,13.4,4.4,1.7,4.4,0.7,2.2,0.3,0.4,0.5,1.3,1.8,0.9,0.3,0.4,1.5
Shaquille Harrison,19.6,6.5,2.5,5.8,0.3,1.2,1.1,1.7,0.5,2.6,3.0,1.9,0.8,0.4,1.7
Shaun Livingston,15.1,4.0,1.7,3.3,0.0,0.0,0.6,0.8,0.7,1.2,1.8,1.8,0.6,0.4,1.2
Shelvin Mack,21.9,7.5,2.9,7.1,0.8,2.3,1.0,1.5,0.3,1.5,1.8,3.2,1.2,0.1,1.5
Sindarius Thornwell,4.9,1.0,0.3,0.8,0.0,0.2,0.4,0.5,0.1,0.6,0.7,0.3,0.3,0.1,0.6
Skal Labissiere,8.0,3.0,1.2,2.2,0.3,0.6,0.4,0.8,0.4,1.5,2.0,0.5,0.5,0.3,1.3
Solomon Hill,20.0,4.3,1.5,4.0,0.7,2.3,0.5,0.7,0.8,2.3,3.0,1.3,0.7,0.2,1.8
Spencer Dinwiddie,28.1,16.8,5.4,12.2,1.8,5.4,4.2,5.2,0.4,2.1,2.4,4.6,2.2,0.3,2.8
Stanley Johnson,18.3,6.9,2.6,6.7,0.9,3.3,0.8,1.0,0.5,2.8,3.3,1.3,1.2,0.2,1.7
Stephen Curry,33.8,27.3,9.2,19.4,5.1,11.7,3.8,4.2,0.7,4.7,5.3,5.2,2.8,0.4,2.4
Sterling Brown,17.8,6.4,2.5,5.4,0.9,2.5,0.5,0.7,0.5,2.7,3.2,1.4,0.8,0.1,1.5
Steven Adams,33.4,13.9,6.0,10.1,0.0,0.0,1.8,3.7,4.9,4.6,9.5,1.6,1.7,1.0,2.6
Svi Mykhailiuk,10.5,3.2,1.1,3.3,0.7,2.1,0.3,0.5,0.2,0.6,0.9,0.9,0.5,0.0,0.6
T.J. Leaf,9.0,3.9,1.7,3.2,0.1,0.5,0.3,0.5,0.7,1.4,2.2,0.4,0.2,0.3,0.6
T.J. McConnell,19.3,6.4,2.9,5.5,0.2,0.6,0.4,0.5,0.4,1.9,2.3,3.4,1.2,0.2,1.4
T.J. Warren,31.6,18.0,6.9,14.2,1.8,4.2,2.3,2.9,0.7,3.3,4.0,1.5,1.2,0.7,2.8
Tahjere McCall,8.0,4.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
Taj Gibson,24.1,10.8,4.3,7.7,0.2,0.5,1.9,2.5,2.5,4.1,6.5,1.2,1.0,0.6,2.7
Taurean Prince,28.2,13.5,4.8,10.8,2.2,5.7,1.7,2.1,0.4,3.2,3.6,2.1,1.8,0.3,2.6
Terrance Ferguson,26.1,6.9,2.5,5.8,1.4,3.9,0.5,0.7,0.4,1.5,1.9,1.0,0.6,0.2,3.1
Terrence Jones,2.6,1.0,0.5,2.0,0.0,1.0,0.0,0.5,0.0,2.0,2.0,0.0,0.5,0.0,0.5
Terrence Ross,26.5,15.1,5.4,12.7,2.7,7.0,1.6,1.8,0.3,3.1,3.5,1.7,1.1,0.4,1.5
Terry Rozier,22.7,9.0,3.3,8.4,1.5,4.3,0.9,1.2,0.4,3.5,3.9,2.9,0.9,0.3,1.3
Thabo Sefolosha,12.2,3.8,1.4,3.0,0.7,1.6,0.3,0.4,0.2,2.3,2.5,0.5,0.5,0.1,0.8
Thaddeus Young,30.7,12.6,5.5,10.4,0.6,1.8,1.1,1.7,2.4,4.1,6.5,2.5,1.5,0.4,2.4
Theo Pinson,11.7,4.5,1.4,4.1,0.7,2.6,1.1,1.2,0.2,1.8,2.0,1.2,1.0,0.0,0.8
Thomas Bryant,20.8,10.5,4.3,7.0,0.5,1.4,1.5,1.9,1.6,4.7,6.3,1.3,0.8,0.9,1.8
Thomas Welsh,3.3,1.6,0.6,1.2,0.3,0.6,0.1,0.2,0.0,0.4,0.4,0.5,0.1,0.0,0.3
Thon Maker,15.2,5.0,1.7,4.2,0.8,2.4,0.9,1.3,0.6,2.5,3.2,0.7,0.5,0.8,1.6
Tim Frazier,19.0,5.3,2.0,4.4,0.6,1.7,0.7,0.9,0.7,2.2,2.8,4.2,1.3,0.1,1.9
Tim Hardaway Jr.,31.6,18.1,6.0,15.3,2.5,7.3,3.6,4.2,0.5,2.9,3.4,2.4,1.6,0.1,2.2
Timothe Luwawu-Cabarrot,13.4,4.6,1.6,4.4,0.7,2.3,0.6,0.8,0.2,1.7,1.9,0.5,0.4,0.2,1.5
Tobias Harris,34.7,20.0,7.5,15.3,1.9,4.8,3.2,3.7,0.8,7.0,7.9,2.8,1.8,0.5,2.2
Tomas Satoransky,27.0,8.9,3.2,6.6,0.8,2.0,1.6,2.0,1.0,2.5,3.5,5.0,1.5,0.2,2.2
Tony Bradley,12.0,5.7,2.7,5.3,0.0,0.0,0.3,0.7,3.0,2.0,5.0,0.3,1.0,0.7,2.0
Tony Parker,17.9,9.5,3.8,8.3,0.2,0.9,1.6,2.2,0.3,1.2,1.5,3.7,1.3,0.1,0.9
Tony Snell,17.6,6.0,2.2,4.9,1.1,2.8,0.5,0.6,0.4,1.7,2.1,0.9,0.3,0.2,1.2
Torrey Craig,20.0,5.7,2.1,4.8,0.8,2.5,0.7,0.9,1.2,2.3,3.5,1.0,0.6,0.6,2.3
Trae Young,30.9,19.1,6.5,15.5,1.9,6.0,4.2,5.1,0.8,2.9,3.7,8.1,3.8,0.2,1.7
Treveon Graham,20.4,5.3,1.8,5.5,1.1,3.7,0.5,0.6,0.7,2.4,3.1,1.0,0.5,0.2,1.9
Trevon Duval,1.9,1.7,0.7,1.0,0.3,0.3,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0
Trevor Ariza,34.0,12.5,4.3,10.7,2.1,6.3,1.9,2.4,0.7,4.7,5.4,3.7,1.5,0.3,1.9
Trey Burke,19.4,10.9,4.1,9.4,1.0,2.7,1.8,2.1,0.5,1.2,1.7,2.7,0.8,0.1,1.0
Trey Lyles,17.5,8.5,3.2,7.7,0.8,3.1,1.3,1.8,0.7,3.2,3.8,1.4,1.1,0.4,1.5
Tristan Thompson,27.9,10.9,4.7,8.8,0.0,0.0,1.6,2.5,4.0,6.2,10.2,2.0,1.4,0.4,2.1
Troy Brown Jr.,14.0,4.8,1.9,4.5,0.4,1.3,0.6,0.9,0.7,2.1,2.8,1.5,0.6,0.1,1.1
Troy Caupain,3.9,2.5,1.0,2.0,0.5,0.8,0.0,0.0,0.3,0.5,0.8,1.0,0.0,0.0,0.0
Troy Daniels,14.9,6.2,2.2,5.4,1.5,3.8,0.4,0.5,0.3,1.2,1.4,0.5,0.5,0.1,1.5
Troy Williams,14.9,5.3,2.1,4.7,0.7,2.1,0.4,0.7,0.6,2.2,2.8,0.5,0.4,0.4,1.8
Tyler Cavanaugh,3.6,0.8,0.3,0.9,0.1,0.5,0.2,0.2,0.3,0.5,0.7,0.1,0.1,0.0,0.3
Tyler Davis,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Tyler Dorsey,14.5,6.2,2.2,5.5,0.9,2.8,0.8,1.3,0.6,1.8,2.4,1.2,0.6,0.0,1.1
Tyler Johnson,26.8,10.9,3.8,9.2,1.6,4.6,1.7,2.2,0.6,2.4,3.0,2.9,1.4,0.5,1.7
Tyler Lydon,3.7,0.9,0.4,0.7,0.2,0.4,0.0,0.1,0.3,0.4,0.7,0.2,0.2,0.0,0.4
Tyler Ulis,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Zeller,15.5,7.7,2.7,5.0,0.0,0.2,2.3,3.0,1.8,2.2,4.0,0.7,0.7,0.5,3.3
Tyreke Evans,20.3,10.2,3.7,9.6,1.1,3.1,1.7,2.3,0.5,2.4,2.9,2.4,1.7,0.3,1.7
Tyrone Wallace,10.1,3.5,1.5,3.5,0.1,0.3,0.5,0.9,0.3,1.3,1.6,0.7,0.6,0.1,1.3
Tyson Chandler,15.9,3.1,1.1,1.8,0.0,0.0,0.9,1.6,1.7,3.9,5.6,0.7,0.8,0.4,2.0
Tyus Jones,22.9,6.9,2.7,6.6,0.6,1.9,0.9,1.0,0.3,1.6,2.0,4.8,0.7,0.1,1.1
Udonis Haslem,7.5,2.5,1.1,3.3,0.0,1.2,0.3,0.4,0.3,2.4,2.7,0.2,0.3,0.0,0.9
Victor Oladipo,31.9,18.8,6.9,16.3,2.1,6.0,2.9,3.9,0.6,5.0,5.6,5.2,2.3,0.3,2.0
Vince Carter,17.5,7.4,2.6,6.2,1.6,4.2,0.6,0.9,0.4,2.1,2.6,1.1,0.6,0.4,1.9
Vincent Edwards,7.9,1.5,0.5,2.0,0.5,2.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0
Wade Baldwin IV,5.9,1.9,0.6,2.1,0.1,0.6,0.5,0.7,0.1,0.8,0.9,0.8,0.9,0.1,0.7
Walt Lemon Jr.,27.9,14.3,6.3,14.5,0.3,0.8,1.3,1.8,0.7,3.8,4.5,5.0,1.7,0.2,2.3
Wayne Ellington,24.5,10.3,3.5,8.6,2.6,7.0,0.7,0.9,0.3,1.8,2.0,1.4,0.8,0.1,1.7
Wayne Selden,19.2,6.9,2.6,6.4,0.7,2.3,0.9,1.2,0.5,1.9,2.4,1.5,1.1,0.2,1.7
Wendell Carter Jr.,25.2,10.3,4.1,8.4,0.1,0.7,2.0,2.5,2.0,5.0,7.0,1.8,1.5,1.3,3.5
Wes Iwundu,18.1,5.0,1.7,4.0,0.4,1.2,1.2,1.5,0.5,2.2,2.7,1.1,0.6,0.3,1.8
Wesley Johnson,14.1,3.4,1.2,3.4,0.7,2.0,0.3,0.5,0.3,1.6,1.9,0.6,0.5,0.3,1.7
Wesley Matthews,30.3,12.2,4.0,10.1,2.2,5.8,1.9,2.4,0.5,2.0,2.5,2.3,1.3,0.2,2.3
Will Barton,27.7,11.5,4.3,10.7,1.6,4.6,1.3,1.7,0.7,3.9,4.6,2.9,1.5,0.5,1.9
Willie Cauley-Stein,27.3,11.9,5.1,9.1,0.0,0.0,1.7,3.1,2.2,6.1,8.4,2.4,1.0,0.6,2.8
Willy Hernangomez,14.0,7.3,2.6,5.1,0.3,0.7,1.7,2.5,2.0,3.3,5.4,1.0,1.0,0.3,1.7
Wilson Chandler,23.1,6.0,2.2,5.4,1.2,3.1,0.4,0.5,0.9,3.3,4.2,1.6,0.9,0.4,2.4
Yante Maten,6.5,1.0,0.5,2.0,0.0,0.5,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.0,0.0
Yogi Ferrell,15.0,5.9,2.2,5.0,0.8,2.1,0.8,0.9,0.2,1.4,1.5,1.9,0.6,0.1,0.9
Yuta Watanabe,11.6,2.6,1.0,3.4,0.1,1.1,0.5,0.7,0.3,1.8,2.1,0.5,0.4,0.1,0.7
Zach Collins,17.6,6.6,2.5,5.2,0.5,1.6,1.2,1.6,1.4,2.8,4.2,0.9,1.0,0.9,2.3
Zach LaVine,34.5,23.7,8.4,18.0,1.9,5.1,5.0,6.0,0.6,4.0,4.7,4.5,3.4,0.4,2.2
Zach Lofton,3.8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Zaza Pachulia,12.9,3.9,1.3,2.8,0.0,0.1,1.4,1.8,1.5,2.4,3.9,1.3,0.8,0.3,2.2
Zhaire Smith,18.4,6.7,2.3,5.7,1.0,2.7,1.0,1.3,0.5,1.7,2.2,1.7,1.0,0.3,1.3
Zhou Qi,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
